Id,listing_id,listing_date,sale_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,sale_price_market_adjusted,is_monitoring_stream
544,L-000544,2007-04-25,2007-06-01,0,34.2,7,5,767,723,4058,9,9,2.0,1,0,5.04,1.78,2.88,0.0,6.57,4,NAmes,TwnhsE,SFoyer,TA,TA,Y,133000,133000,0
1250,L-001250,2007-04-26,2007-05-27,0,29.8,5,7,988,876,7200,57,57,1.0,1,0,3.51,2.14,2.26,0.0,6.57,4,NAmes,1Fam,1Story,TA,TA,Y,119000,119000,0
837,L-000837,2007-04-26,2007-06-05,1,56.8,5,6,1559,1559,8100,59,34,2.0,2,0,0.7,5.08,0.38,28200.0,6.57,4,OldTown,1Fam,1Story,TA,TA,Y,153500,153500,0
1254,L-001254,2007-04-27,2007-07-10,1,39.3,7,7,2167,1192,17542,33,4,3.5,2,2,3.49,0.4,4.34,53200.0,6.57,4,Veenker,1Fam,2Story,Gd,Gd,Y,294000,294000,0
497,L-000497,2007-04-28,2007-05-25,1,50.7,8,5,3228,3200,12692,15,14,4.0,2,1,0.58,5.34,0.76,134100.0,6.57,4,NoRidge,1Fam,1Story,Gd,Gd,Y,430000,430000,0
1076,L-001076,2007-04-28,2007-07-08,1,31.7,7,6,1740,800,13125,67,23,1.5,1,2,2.49,1.85,4.18,68200.0,6.57,4,Crawfor,1Fam,2Story,TA,TA,Y,219500,219500,0
732,L-000732,2007-04-30,2007-05-15,0,28.7,7,5,1146,868,9590,4,4,3.0,2,1,2.45,3.31,3.75,0.0,6.57,4,Timber,1Fam,SLvl,Gd,Gd,Y,187500,187500,0
322,L-000322,2007-05-01,2007-06-19,0,33.6,8,5,2468,1136,12099,3,3,3.5,3,1,1.83,3.27,2.39,0.0,6.64,5,NridgHt,1Fam,2Story,Gd,Gd,Y,354000,354000,0
1313,L-001313,2007-05-01,2007-06-15,0,51.0,8,5,2810,1453,9572,17,17,2.5,2,1,0.53,8.81,0.63,0.0,6.64,5,NoRidge,1Fam,2Story,Gd,Gd,Y,302000,302000,0
1114,L-001114,2007-05-01,2007-05-13,1,34.5,5,7,1008,1008,8923,54,1,2.0,1,0,2.4,2.01,1.91,39900.0,6.64,5,NAmes,1Fam,1Story,TA,Gd,Y,134500,134500,0
581,L-000581,2007-05-01,2007-06-26,1,36.0,6,6,1429,1144,14585,47,20,1.5,2,2,2.66,1.57,1.62,83000.0,6.64,5,NAmes,1Fam,1Story,TA,Gd,Y,181900,181900,0
1004,L-001004,2007-05-02,2007-06-22,0,29.4,5,6,1680,1680,11500,31,31,2.0,2,0,4.17,3.26,3.3,0.0,6.64,5,NWAmes,Duplex,1Story,TA,TA,Y,136905,136905,0
298,L-000298,2007-05-02,2007-06-17,1,41.1,7,5,1950,975,7399,10,9,2.5,2,1,1.72,2.16,2.19,47400.0,6.64,5,Somerst,1Fam,2Story,Gd,Gd,Y,239000,239000,0
907,L-000907,2007-05-02,2007-06-20,0,40.7,8,5,1636,1623,13501,1,1,3.0,3,1,1.37,2.08,1.92,0.0,6.64,5,Somerst,1Fam,1Story,Gd,Gd,Y,255000,255000,0
385,L-000385,2007-05-03,2007-06-24,0,29.5,6,5,1953,1580,53107,15,15,3.5,2,2,5.55,2.87,2.28,0.0,6.64,5,ClearCr,1Fam,2Story,Gd,Gd,Y,240000,240000,0
1183,L-001183,2007-05-04,2007-07-23,0,45.9,10,5,4476,2396,15623,11,11,4.5,3,2,0.72,8.6,0.87,0.0,6.64,5,NoRidge,1Fam,2Story,Gd,Ex,Y,745000,745000,0
323,L-000323,2007-05-04,2007-08-01,1,34.0,7,5,2730,1502,10380,21,20,3.5,2,1,2.04,2.05,3.25,78300.0,6.64,5,SawyerW,1Fam,2Story,Gd,Gd,Y,301000,301000,0
361,L-000361,2007-05-05,2007-06-21,0,32.9,6,6,912,888,7540,29,29,2.0,2,1,2.59,4.64,0.88,0.0,6.64,5,Mitchel,1Fam,SFoyer,TA,TA,Y,156000,156000,0
1276,L-001276,2007-05-05,2007-07-12,1,38.9,5,5,1920,928,11345,59,57,2.0,2,0,2.68,1.68,2.25,43600.0,6.64,5,NAmes,Duplex,2Story,TA,TA,Y,137000,137000,0
707,L-000707,2007-05-06,2007-06-19,1,27.2,7,5,1824,1643,115149,36,5,3.0,2,2,4.68,2.48,1.95,59900.0,6.64,5,ClearCr,1Fam,1Story,TA,Gd,Y,302000,302000,0
1437,L-001437,2007-05-07,2007-05-23,0,34.5,4,6,864,864,9000,36,36,1.0,2,0,2.98,1.43,2.05,0.0,6.64,5,NAmes,1Fam,1Story,TA,TA,Y,120500,120500,0
781,L-000781,2007-05-07,2007-06-14,1,29.3,7,5,1253,1237,7875,12,11,2.0,2,1,5.32,1.12,3.7,48500.0,6.64,5,Gilbert,1Fam,1Story,TA,TA,Y,176000,176000,0
1264,L-001264,2007-05-07,2007-07-07,1,38.2,6,6,1824,764,13515,88,57,1.0,2,1,2.81,0.71,3.45,38700.0,6.64,5,BrkSide,1Fam,2Story,TA,TA,Y,180500,180500,0
979,L-000979,2007-05-08,2007-05-27,0,32.8,4,5,894,894,9450,53,53,1.0,2,0,1.76,5.79,1.75,0.0,6.64,5,Edwards,1Fam,1Story,TA,TA,Y,110000,110000,0
921,L-000921,2007-05-08,2007-07-10,0,33.7,6,5,1721,928,8462,13,13,3.0,2,0,2.0,2.08,3.69,0.0,6.64,5,SawyerW,1Fam,2Story,Gd,Gd,Y,201000,201000,0
487,L-000487,2007-05-08,2007-06-10,0,31.1,5,7,1073,1073,10289,42,42,2.5,2,0,2.89,1.82,3.33,0.0,6.64,5,NAmes,1Fam,1Story,TA,TA,Y,156000,156000,0
297,L-000297,2007-05-08,2007-06-10,0,48.9,5,5,1558,910,13710,57,57,1.5,1,0,0.93,4.15,1.19,0.0,6.64,5,IDOTRR,1Fam,1.5Fin,TA,TA,Y,152000,152000,0
1231,L-001231,2007-05-08,2007-08-07,0,55.4,5,5,2620,1361,18890,30,30,3.0,2,1,0.6,1.77,2.73,0.0,6.64,5,Sawyer,Duplex,1.5Fin,TA,TA,Y,190000,190000,0
790,L-000790,2007-05-09,2007-07-16,1,23.6,6,8,2087,832,12205,41,0,2.5,2,0,4.73,3.99,2.39,74200.0,6.64,5,ClearCr,1Fam,2Story,TA,Gd,Y,187500,187500,0
794,L-000794,2007-05-09,2007-06-25,0,39.1,8,5,1496,1496,9158,0,0,2.0,2,0,1.32,2.17,2.95,0.0,6.64,5,Somerst,1Fam,1Story,Gd,Gd,Y,225000,225000,0
583,L-000583,2007-05-09,2007-05-27,0,31.7,6,5,816,816,11841,17,17,2.0,0,0,2.03,6.84,1.4,0.0,6.64,5,Edwards,Duplex,SFoyer,TA,TA,Y,118500,118500,0
674,L-000674,2007-05-10,2007-06-21,1,37.6,6,7,1839,1477,14442,50,3,3.0,2,2,1.42,1.72,5.78,98600.0,6.64,5,Crawfor,1Fam,1Story,TA,Gd,Y,257500,257500,0
800,L-000800,2007-05-10,2007-06-12,1,39.6,5,7,1768,731,7200,70,57,2.5,1,2,3.59,0.92,2.93,67300.0,6.64,5,SWISU,1Fam,1.5Fin,TA,Gd,Y,175000,175000,0
514,L-000514,2007-05-11,2007-06-22,0,35.3,6,5,1080,1084,9187,24,24,1.5,2,0,2.26,5.17,0.65,0.0,6.64,5,Mitchel,1Fam,1Story,TA,TA,Y,134000,134000,0
1242,L-001242,2007-05-11,2007-06-09,0,39.0,7,6,1689,1689,9849,0,0,2.0,3,0,1.3,2.93,2.01,0.0,6.64,5,Somerst,1Fam,1Story,Gd,Gd,Y,248328,248328,0
1327,L-001327,2007-05-14,2007-05-20,1,39.9,3,6,774,544,4270,76,1,1.0,0,0,1.81,6.04,1.56,16000.0,6.64,5,Edwards,1Fam,1Story,TA,Gd,Y,79000,79000,0
68,L-000068,2007-05-15,2007-06-13,0,30.8,7,5,1479,1453,10665,4,4,3.0,2,0,2.53,2.55,2.84,0.0,6.64,5,CollgCr,1Fam,1Story,Gd,Gd,Y,226000,226000,0
1165,L-001165,2007-05-17,2007-06-07,0,43.9,5,7,1432,1360,16157,29,29,2.5,2,1,3.625,0.44,3.74,0.0,6.64,5,Veenker,1Fam,SLvl,TA,Gd,Y,194000,194000,0
793,L-000793,2007-05-17,2007-06-06,1,50.4,7,5,2013,1117,9920,11,10,3.5,2,1,0.53,7.89,0.77,72500.0,6.64,5,NoRidge,1Fam,2Story,Gd,TA,Y,269790,269790,0
861,L-000861,2007-05-17,2007-06-12,1,35.5,7,8,1426,912,7642,89,9,1.5,1,1,1.81,1.74,4.33,49000.0,6.64,5,Crawfor,1Fam,1.5Fin,Gd,Gd,Y,189950,189950,0
1071,L-001071,2007-05-18,2007-06-11,0,31.5,5,5,1048,1048,10152,51,51,2.0,1,0,2.81,2.24,2.29,0.0,6.64,5,NAmes,1Fam,1Story,TA,TA,Y,135000,135000,0
993,L-000993,2007-05-18,2007-07-23,1,28.5,6,8,1851,822,9760,43,14,2.5,2,1,4.76,2.08,1.82,41000.0,6.64,5,NAmes,1Fam,2Story,TA,Gd,Y,187000,187000,0
624,L-000624,2007-05-18,2007-06-23,0,41.9,6,5,1512,756,2117,7,7,2.5,2,1,1.49,2.31,2.5,0.0,6.64,5,Somerst,TwnhsE,2Story,Gd,Gd,Y,168500,168500,0
1388,L-001388,2007-05-18,2007-08-18,1,64.7,6,7,2526,714,8520,91,57,2.0,1,1,0.53,4.78,0.45,95600.0,6.64,5,OldTown,1Fam,1.5Fin,TA,Gd,N,136000,136000,0
1341,L-001341,2007-05-03,2007-06-07,0,33.3,4,5,872,858,8294,36,36,1.0,4,0,2.66,1.98,2.04,0.0,6.64,5,NAmes,1Fam,1Story,TA,TA,Y,123000,123000,0
901,L-000901,2007-05-20,2007-06-04,0,34.0,4,6,858,858,7340,36,36,1.0,1,0,2.61,1.9,1.95,0.0,6.64,5,NAmes,1Fam,1Story,TA,TA,Y,110000,110000,0
1343,L-001343,2007-05-21,2007-08-19,0,33.3,8,5,2169,1284,9375,5,5,2.5,2,1,2.16,2.81,2.02,0.0,6.64,5,CollgCr,1Fam,2Story,Gd,Gd,Y,228500,228500,0
72,L-000072,2007-05-23,2007-06-06,1,29.7,4,6,845,845,7599,25,1,2.0,2,0,3.69,7.79,0.58,22600.0,6.64,5,Mitchel,1Fam,1Story,TA,TA,Y,129500,129500,0
500,L-000500,2007-05-23,2007-06-16,1,31.6,5,7,912,912,7535,49,22,1.5,1,0,3.12,1.97,2.12,23700.0,6.64,5,NAmes,1Fam,1Story,TA,TA,Y,120000,120000,0
1193,L-001193,2007-05-23,2007-07-21,1,60.8,5,8,1472,702,9600,82,13,1.0,1,0,0.64,2.95,0.36,41000.0,6.64,5,OldTown,1Fam,1.5Fin,TA,Gd,Y,125000,125000,0
398,L-000398,2007-05-23,2007-07-22,0,43.7,5,5,1812,864,7590,45,45,2.0,1,1,2.7,2.18,1.59,0.0,6.64,5,NAmes,1Fam,2Story,TA,TA,Y,169500,169500,0
690,L-000690,2007-05-24,2007-06-13,1,30.5,6,5,1362,1362,7577,2,1,2.0,2,1,2.03,3.94,3.05,58800.0,6.64,5,NridgHt,TwnhsE,1Story,Gd,Gd,Y,194700,194700,0
844,L-000844,2007-05-24,2007-07-02,0,35.5,5,4,1800,1800,8000,46,46,2.0,0,0,2.99,2.19,2.57,0.0,6.64,5,NAmes,Duplex,1Story,TA,TA,N,141000,141000,0
850,L-000850,2007-05-25,2007-08-05,1,46.1,6,7,1855,528,9600,31,13,2.5,2,1,3.55,0.32,3.61,51800.0,6.64,5,Veenker,1Fam,SLvl,Gd,TA,Y,187000,187000,0
116,L-000116,2007-05-25,2007-06-08,0,45.9,6,5,1458,729,3230,8,8,2.5,2,1,0.94,3.47,2.11,0.0,6.64,5,Somerst,TwnhsE,2Story,TA,TA,Y,176000,176000,0
609,L-000609,2007-05-26,2007-09-05,1,32.9,8,6,3194,965,12168,73,9,2.5,2,2,3.17,1.13,4.28,104000.0,6.64,5,Crawfor,1Fam,2Story,TA,TA,Y,359100,359100,0
227,L-000227,2007-05-26,2007-06-18,0,48.6,7,5,2520,1203,9950,12,12,2.5,3,1,0.6,6.67,0.91,0.0,6.64,5,NoRidge,1Fam,2Story,Gd,Gd,Y,290000,290000,0
619,L-000619,2007-05-28,2007-07-05,0,32.6,9,5,1828,1822,11694,0,0,2.0,3,1,1.77,3.64,2.95,0.0,6.64,5,NridgHt,1Fam,1Story,Ex,Gd,Y,314813,314813,0
1129,L-001129,2007-05-28,2007-07-11,1,28.8,7,5,1959,847,11796,3,2,2.5,2,1,5.18,1.56,2.35,87400.0,6.64,5,Gilbert,1Fam,2Story,Gd,Gd,Y,215000,215000,0
286,L-000286,2007-05-29,2007-06-10,1,40.7,7,5,1250,625,4251,1,0,2.5,2,0,1.51,2.67,2.54,43600.0,6.64,5,Somerst,TwnhsE,2Story,Gd,Gd,Y,164700,164700,0
684,L-000684,2007-05-30,2007-07-19,0,26.5,9,5,1668,1626,11248,5,5,3.0,3,1,3.85,2.84,2.72,0.0,6.64,5,CollgCr,1Fam,1Story,Gd,Gd,Y,285000,285000,0
1156,L-001156,2007-05-30,2007-07-17,1,40.3,5,8,1437,1437,10768,31,3,3.0,2,1,3.34,0.4,3.62,53100.0,6.64,5,Veenker,1Fam,1Story,Gd,Gd,Y,218000,218000,0
290,L-000290,2007-05-30,2007-07-08,1,37.5,6,7,1396,698,8730,92,4,1.0,1,0,2.86,0.84,2.81,24200.0,6.64,5,BrkSide,1Fam,2Story,TA,TA,Y,153575,153575,0
22,L-000022,2007-05-31,2007-06-26,1,43.7,7,7,1108,637,7449,77,57,1.0,1,1,1.22,5.18,1.39,52600.0,6.64,5,IDOTRR,1Fam,1.5Unf,TA,Gd,Y,139400,139400,0
474,L-000474,2007-05-31,2007-07-11,1,32.2,8,5,1976,1976,14977,1,0,3.0,3,1,1.96,2.94,3.26,120600.0,6.64,5,NridgHt,1Fam,1Story,Gd,Gd,Y,440000,440000,0
989,L-000989,2007-05-31,2007-06-27,0,22.3,6,6,2030,848,12046,31,31,2.5,2,1,5.4,3.83,2.78,0.0,6.64,5,NWAmes,1Fam,2Story,TA,Gd,Y,195000,195000,0
476,L-000476,2007-05-31,2007-07-04,0,44.8,5,6,970,970,8480,44,44,2.0,2,0,0.87,1.94,3.15,0.0,6.64,5,Sawyer,1Fam,1Story,TA,TA,Y,132500,132500,0
275,L-000275,2007-06-02,2007-06-26,0,30.1,5,7,816,816,8314,25,25,1.0,1,0,3.2,5.62,0.88,0.0,6.61,6,Mitchel,1Fam,1Story,TA,TA,Y,124500,124500,0
181,L-000181,2007-06-02,2007-06-22,0,37.8,6,5,1525,756,2117,7,7,2.5,2,1,1.6,4.06,2.56,0.0,6.61,6,Somerst,Twnhs,2Story,Gd,Gd,Y,177000,177000,0
1035,L-001035,2007-06-03,2007-06-19,1,39.5,5,7,954,920,6305,69,57,1.0,1,1,1.4,1.42,5.04,33700.0,6.61,6,Crawfor,1Fam,1Story,TA,Fa,Y,119750,119750,0
1125,L-001125,2007-06-03,2007-07-13,0,26.6,7,5,1482,384,9125,15,15,2.5,2,1,4.84,1.82,3.56,0.0,6.61,6,Gilbert,1Fam,SLvl,TA,Gd,Y,163900,163900,0
16,L-000016,2007-06-04,2007-07-10,1,45.9,7,8,854,832,6120,78,6,1.0,2,0,2.39,0.7,2.64,18200.0,6.61,6,BrkSide,1Fam,1.5Unf,TA,TA,Y,132000,132000,0
128,L-000128,2007-06-04,2007-06-19,1,67.8,5,7,840,672,4388,77,57,1.0,0,1,0.46,4.54,0.32,20500.0,6.61,6,OldTown,1Fam,1.5Unf,TA,TA,Y,87000,87000,0
1063,L-001063,2007-06-05,2007-09-20,1,58.1,5,5,2337,662,13600,107,57,2.0,2,0,0.63,4.47,0.43,43100.0,6.61,6,OldTown,2fmCon,2Story,TA,TA,N,90000,90000,0
115,L-000115,2007-06-06,2007-07-14,1,35.3,6,8,2320,1028,7259,62,5,3.5,1,1,1.82,1.65,5.15,49900.0,6.61,6,Crawfor,1Fam,2Story,TA,Gd,Y,259500,259500,0
450,L-000450,2007-06-07,2007-06-22,1,60.8,3,7,1183,649,6000,59,5,1.5,1,0,0.54,3.67,0.44,24300.0,6.61,6,OldTown,1Fam,1.5Fin,TA,TA,Y,120000,120000,0
774,L-000774,2007-06-07,2007-07-26,0,33.2,5,5,912,912,10150,49,49,1.0,1,0,4.02,2.1,2.6,0.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,114500,114500,0
84,L-000084,2007-06-07,2007-07-09,0,34.7,5,5,1065,1065,8892,47,47,1.5,2,0,2.39,2.06,1.78,0.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,126500,126500,0
515,L-000515,2007-06-07,2007-06-23,1,34.8,5,5,789,768,10594,81,57,1.0,1,0,2.01,1.58,4.69,15400.0,6.61,6,Crawfor,1Fam,1.5Unf,TA,TA,N,96500,96500,0
133,L-000133,2007-06-08,2007-07-11,1,30.9,5,6,1327,1063,7388,48,5,2.0,2,0,2.87,2.42,2.22,47300.0,6.61,6,NAmes,1Fam,1Story,TA,Gd,Y,150750,150750,0
337,L-000337,2007-06-09,2007-07-27,1,47.9,9,5,1922,1922,14157,2,1,3.0,3,1,0.73,5.5,0.76,83300.0,6.61,6,StoneBr,1Fam,1Story,Gd,Gd,Y,377426,377426,0
48,L-000048,2007-06-09,2007-07-15,0,39.0,8,5,1656,1656,11096,1,1,2.0,3,0,1.81,3.3,1.76,0.0,6.61,6,Somerst,1Fam,1Story,Gd,Gd,Y,249700,249700,0
299,L-000299,2007-06-10,2007-06-25,0,24.9,6,6,1743,702,11700,39,39,2.5,2,1,4.24,3.81,2.25,0.0,6.61,6,NWAmes,1Fam,2Story,Gd,TA,Y,175000,175000,0
876,L-000876,2007-06-10,2007-08-16,0,42.1,8,5,2610,1184,9000,0,0,2.5,2,1,1.45,2.82,1.91,0.0,6.61,6,Somerst,1Fam,2Story,Gd,Ex,Y,303477,303477,0
966,L-000966,2007-06-10,2007-07-07,1,33.3,6,5,1484,783,10237,2,0,2.5,2,1,2.89,1.34,3.28,70400.0,6.61,6,Gilbert,1Fam,2Story,Gd,Gd,Y,178900,178900,0
51,L-000051,2007-06-11,2007-07-06,0,33.9,6,6,1470,794,13869,10,10,2.5,2,0,3.42,1.23,2.28,0.0,6.61,6,Gilbert,1Fam,2Story,TA,TA,Y,177000,177000,0
951,L-000951,2007-06-11,2007-07-02,1,30.9,5,8,864,864,7200,57,5,2.0,2,0,2.73,2.43,2.5,21100.0,6.61,6,NAmes,1Fam,1Story,TA,Gd,Y,129000,129000,0
1270,L-001270,2007-06-11,2007-07-12,0,39.7,5,5,1524,874,11344,49,49,1.5,1,0,3.3,1.61,1.32,0.0,6.61,6,NAmes,1Fam,1.5Fin,TA,TA,Y,144000,144000,0
527,L-000527,2007-06-11,2007-06-25,1,28.7,5,7,928,928,13300,51,7,1.0,1,0,3.28,2.47,2.71,63300.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,132000,132000,0
393,L-000393,2007-06-12,2007-07-04,0,32.8,5,7,882,0,8339,48,48,1.0,1,0,3.1,1.82,1.89,0.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,106500,106500,0
1345,L-001345,2007-06-13,2007-07-21,0,30.1,7,5,1456,728,11103,1,1,2.5,2,1,2.71,3.39,1.96,0.0,6.61,6,CollgCr,1Fam,2Story,Gd,Gd,Y,155835,155835,0
453,L-000453,2007-06-14,2007-07-17,1,27.6,6,5,1756,872,9303,11,10,3.5,2,0,2.91,2.91,3.89,78600.0,6.61,6,Timber,1Fam,2Story,Gd,TA,Y,204000,204000,0
709,L-000709,2007-06-16,2007-07-27,0,28.9,7,5,1456,728,9018,0,0,2.5,2,1,4.84,1.55,2.56,0.0,6.61,6,Gilbert,1Fam,2Story,Gd,Gd,Y,179540,179540,0
891,L-000891,2007-06-17,2007-07-08,1,36.9,5,7,924,672,8064,58,1,1.0,2,1,4.22,1.51,1.73,28600.0,6.61,6,NAmes,1Fam,1.5Fin,TA,TA,Y,122900,122900,0
433,L-000433,2007-06-18,2007-08-04,0,47.7,5,5,1365,765,1920,36,36,2.5,2,0,1.39,3.75,0.6,0.0,6.61,6,BrDale,TwnhsE,2Story,TA,TA,Y,122500,122500,0
375,L-000375,2007-06-19,2007-07-22,1,30.6,7,5,1928,847,8200,4,3,2.5,2,1,2.92,2.77,1.92,35400.0,6.61,6,CollgCr,1Fam,2Story,Gd,Gd,Y,219500,219500,0
14,L-000014,2007-06-19,2007-08-05,1,33.5,7,5,1494,1494,10652,1,0,2.0,3,1,2.12,2.28,2.76,40900.0,6.61,6,CollgCr,1Fam,1Story,Gd,Gd,Y,279500,279500,0
802,L-000802,2007-06-20,2007-07-15,1,45.6,4,7,1196,1196,4800,91,17,2.0,2,0,1.06,5.24,1.34,35400.0,6.61,6,IDOTRR,1Fam,1Story,TA,TA,Y,109900,109900,0
285,L-000285,2007-06-20,2007-07-14,0,35.4,6,5,1575,1575,8012,15,15,3.0,2,0,2.0,1.71,3.29,0.0,6.61,6,SawyerW,TwnhsE,1Story,Gd,Gd,Y,179200,179200,0
1102,L-001102,2007-06-21,2007-07-14,0,32.5,5,5,950,950,9758,36,36,1.0,1,0,2.93,1.86,2.16,0.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,119500,119500,0
137,L-000137,2007-06-22,2007-07-25,0,33.0,5,5,1214,1214,10355,40,40,2.0,1,1,2.6,2.22,1.96,0.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,143000,143000,0
180,L-000180,2007-06-23,2007-07-13,1,57.7,5,6,968,968,8520,84,1,1.0,2,0,0.72,4.5,0.32,23700.0,6.61,6,OldTown,1Fam,1Story,Gd,TA,Y,100000,100000,0
529,L-000529,2007-06-24,2007-07-16,1,35.4,4,7,605,528,9098,87,5,2.0,0,0,1.92,3.38,1.38,14800.0,6.61,6,Edwards,1Fam,1Story,TA,TA,Y,86000,86000,0
963,L-000963,2007-06-25,2007-07-26,0,36.6,6,6,1548,804,2308,31,31,3.5,2,1,1.62,2.53,2.33,0.0,6.61,6,NPkVill,TwnhsE,2Story,TA,Gd,Y,155000,155000,0
1404,L-001404,2007-06-26,2007-08-26,0,37.8,8,5,1464,1485,15256,0,0,3.0,3,0,1.53,2.89,1.72,0.0,6.61,6,Somerst,1Fam,1Story,Gd,Gd,Y,282922,282922,0
42,L-000042,2007-06-26,2007-07-05,0,31.6,5,6,1328,1350,16905,48,48,2.0,1,2,2.02,2.69,4.1,0.0,6.61,6,Timber,1Fam,1Story,TA,TA,Y,170000,170000,0
775,L-000775,2007-06-27,2007-07-27,0,30.9,8,5,1973,1935,14226,1,1,2.0,3,1,1.83,6.07,2.32,0.0,6.61,6,NridgHt,1Fam,1Story,Gd,Gd,Y,395000,395000,0
1346,L-001346,2007-06-27,2007-07-21,1,61.5,4,4,960,960,6000,87,57,1.0,1,0,0.48,4.7,0.38,29100.0,6.61,6,OldTown,1Fam,1Story,TA,Fa,Y,108500,108500,0
395,L-000395,2007-06-28,2007-07-24,1,56.7,5,6,1034,735,10134,67,57,1.0,1,0,0.41,5.59,0.46,49900.0,6.61,6,OldTown,1Fam,1.5Fin,TA,TA,Y,109000,109000,0
1135,L-001135,2007-06-28,2007-08-07,0,29.3,6,5,1600,916,8773,10,10,2.5,2,1,4.24,1.46,3.36,0.0,6.61,6,Gilbert,1Fam,2Story,TA,TA,Y,169000,169000,0
35,L-000035,2007-06-29,2007-08-03,0,31.8,9,5,1561,1561,7313,2,2,3.0,2,1,1.96,4.19,2.29,0.0,6.61,6,NridgHt,TwnhsE,1Story,Ex,Ex,Y,277500,277500,0
7,L-000007,2007-06-30,2007-08-03,1,38.5,8,5,1694,1686,10084,3,2,3.0,2,1,1.53,2.17,2.21,71200.0,6.61,6,Somerst,1Fam,1Story,Gd,Gd,Y,307000,307000,0
632,L-000632,2007-07-01,2007-08-15,0,30.9,8,5,1554,1554,4590,1,1,2.0,2,1,1.89,3.84,3.51,0.0,6.64,7,NridgHt,Twnhs,1Story,Gd,Gd,Y,209500,209500,0
1384,L-001384,2007-07-02,2007-08-06,1,41.1,5,7,1416,816,25339,89,0,2.0,2,0,0.89,3.21,3.43,46400.0,6.64,7,Sawyer,1Fam,1Story,TA,Gd,Y,112000,112000,0
687,L-000687,2007-07-03,2007-08-25,0,43.7,7,6,1761,874,10207,0,0,3.0,2,0,1.35,2.06,2.58,0.0,6.64,7,Somerst,1Fam,2Story,Gd,Gd,Y,227875,227875,0
612,L-000612,2007-07-04,2007-07-24,0,22.1,6,6,1032,1032,10395,29,29,2.5,2,1,4.7,4.63,3.01,0.0,6.64,7,NWAmes,1Fam,SLvl,TA,TA,Y,148000,148000,0
358,L-000358,2007-07-04,2007-08-21,0,41.5,5,5,1142,1142,4224,31,31,2.5,2,1,1.8,1.89,2.79,0.0,6.64,7,MeadowV,TwnhsE,1Story,TA,TA,Y,134000,134000,0
1051,L-001051,2007-07-05,2007-08-21,0,29.5,7,5,1302,1302,8993,0,0,2.0,2,0,3.38,1.98,2.99,0.0,6.64,7,Gilbert,1Fam,1Story,Gd,Gd,Y,176485,176485,0
634,L-000634,2007-07-08,2007-07-27,1,33.8,5,7,1056,1056,9250,53,2,1.5,1,0,2.39,2.04,2.26,26800.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,139400,139400,0
956,L-000956,2007-07-08,2007-08-10,1,39.7,6,6,1958,979,7136,61,57,2.0,2,0,2.8,1.14,6.79,56000.0,6.64,7,Crawfor,Duplex,2Story,TA,TA,N,145000,145000,0
1083,L-001083,2007-07-09,2007-09-01,0,32.3,7,5,1459,1459,8749,5,5,2.0,2,1,2.22,2.7,2.55,0.0,6.64,7,CollgCr,1Fam,1Story,Gd,Gd,Y,192000,192000,0
475,L-000475,2007-07-10,2007-08-10,0,45.3,8,5,1652,1494,5330,7,7,3.0,2,0,0.74,5.77,1.18,0.0,6.64,7,StoneBr,TwnhsE,1Story,Gd,Ex,Y,251000,251000,0
1013,L-001013,2007-07-10,2007-08-26,1,33.7,6,7,1502,602,10592,84,11,1.5,1,2,2.13,1.52,6.19,40100.0,6.64,7,Crawfor,1Fam,2Story,TA,Gd,Y,165000,165000,0
356,L-000356,2007-07-11,2007-08-06,0,30.7,6,5,1200,1200,11249,12,12,3.0,2,0,2.84,2.19,2.81,0.0,6.64,7,CollgCr,1Fam,1Story,Gd,Gd,Y,177500,177500,0
752,L-000752,2007-07-12,2007-08-06,0,29.7,7,5,1320,660,7750,4,4,2.5,2,0,2.86,2.0,4.4,0.0,6.64,7,Gilbert,1Fam,2Story,Gd,Gd,Y,162000,162000,0
416,L-000416,2007-07-13,2007-08-08,0,27.6,7,5,1340,1340,8899,0,0,2.0,2,0,4.68,1.96,2.55,0.0,6.64,7,Gilbert,1Fam,1Story,Gd,Gd,Y,181134,181134,0
627,L-000627,2007-07-14,2007-08-25,1,32.0,5,5,1422,978,12342,47,29,1.0,1,1,3.07,1.88,2.17,37400.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,139900,139900,0
409,L-000409,2007-07-16,2007-08-26,0,30.4,7,5,2172,1063,14154,1,1,2.5,3,1,1.86,4.78,3.23,0.0,6.64,7,NridgHt,1Fam,2Story,Gd,Gd,Y,280000,280000,0
